0.269276,0.00234725,426.031
0.271679,0.00240307,416.135
0.273874,0.00219529,455.522
0.276087,0.00221224,452.031
0.278666,0.00257899,387.748
0.281207,0.00254129,393.5
0.283436,0.0022286,448.712
0.285758,0.00232212,430.642
0.287925,0.00216694,461.481
0.290032,0.00210703,474.602
0.292279,0.0022473,444.978
0.294617,0.0023379,427.735
0.296992,0.00237472,421.102
0.299527,0.00253545,394.407
0.302375,0.00284785,351.142
0.304643,0.00226805,440.907
0.307132,0.00248898,401.77
0.309586,0.00245362,407.561
0.312112,0.00252639,395.822
0.314628,0.00251587,397.477
0.317023,0.00239518,417.506
0.319377,0.00235368,424.867
0.321857,0.00248051,403.143
0.324444,0.00258718,386.522
0.326792,0.00234754,425.978
0.329082,0.00229056,436.575
0.331445,0.00236215,423.343
0.333822,0.00237706,420.688
0.3361,0.00227857,438.871
0.338424,0.00232416,430.263
0.340821,0.00239693,417.2
0.343421,0.00260003,384.61
0.345984,0.00256292,390.18
0.348309,0.00232445,430.208
0.3506,0.00229114,436.464
0.352921,0.00232124,430.804
0.355279,0.00235777,424.13
0.357549,0.00226981,440.566
0.359811,0.00226221,442.046
0.362217,0.00240599,415.63
0.364622,0.0024054,415.731
0.367125,0.00250301,399.519
0.369629,0.0025036,399.425
0.371911,0.00228179,438.253
0.374219,0.00230867,433.149
0.376504,0.00228471,437.692
0.378714,0.00220961,452.57
0.381601,0.0028876,346.309
0.383775,0.00217366,460.054
0.385965,0.00219032,456.555
0.388265,0.0023002,434.745
0.390518,0.00225227,443.996
0.392742,0.00222422,449.596
0.394803,0.00206086,485.235
0.397035,0.0022324,447.948
0.39914,0.0021044,475.195
0.401203,0.00206378,484.548
0.403343,0.00213976,467.342
0.40543,0.00208687,479.188
0.407498,0.00206816,483.521
0.409657,0.00215905,463.167
0.411779,0.00212164,471.333
0.413954,0.00217512,459.744
0.416158,0.00220435,453.649
0.418528,0.00236975,421.985
0.420634,0.00210557,474.931
0.422759,0.00212573,470.426
0.424945,0.00218564,457.531
0.427127,0.00218155,458.39
0.429256,0.00212924,469.651
0.431436,0.0021798,458.758
0.433527,0.00209183,478.049
0.435585,0.00205764,485.993
0.43775,0.0021646,461.979
0.439866,0.00211609,472.57
0.441961,0.00209505,477.316
0.444119,0.00215817,463.355
0.446287,0.00216752,461.356
0.448383,0.00209622,477.05
0.450457,0.00207401,482.158
0.452631,0.00217454,459.868
0.454708,0.00207722,481.412
0.456756,0.002048,488.282
0.459089,0.00233234,428.753
0.461178,0.00208891,478.718
0.463237,0.0020591,485.648
0.465558,0.00232153,430.75
0.467674,0.0021155,472.7
0.469752,0.00207839,481.141
0.472957,0.00320438,312.073
0.475154,0.00219733,455.097
0.47739,0.00223561,447.304
0.479667,0.0022774,439.096
0.481773,0.00210615,474.799
0.483851,0.0020781,481.209
0.486053,0.00220201,454.131
0.488319,0.00226571,441.362
0.490458,0.00213859,467.597
0.492676,0.00221808,450.84
0.494939,0.00226367,441.761
0.497102,0.00216256,462.416
0.499336,0.00223386,447.655
0.501615,0.00227974,438.646
0.50381,0.00219412,455.764
0.505997,0.0021871,457.226
0.508295,0.00229874,435.021
0.510434,0.00213859,467.597
0.512621,0.0021874,457.165
0.515088,0.00246677,405.388
0.517262,0.00217424,459.93
0.519372,0.00210908,474.141
0.521876,0.00250418,399.332
0.524058,0.00218272,458.144
0.526249,0.00219032,456.555
0.528535,0.00228588,437.468
0.530749,0.00221399,451.673
0.532838,0.0020892,478.651
0.535005,0.00216723,461.418
0.537099,0.00209388,477.582
0.539165,0.00206582,484.068
0.541311,0.00214619,465.942
0.543444,0.00213333,468.75
0.545519,0.00207488,481.955
0.547752,0.0022324,447.948
0.549931,0.00217921,458.881
0.552017,0.00208628,479.322
0.554078,0.00206115,485.166
0.556236,0.00215817,463.355
0.558331,0.00209446,477.449
0.560388,0.00205706,486.131
0.562965,0.00257666,388.1
0.565072,0.00210761,474.47
0.567228,0.00215613,463.795
0.56967,0.00244135,409.61
0.571772,0.00210235,475.657
0.573844,0.00207167,482.702
0.575989,0.00214502,466.196
0.5784,0.00241154,414.673
0.580495,0.00209446,477.449
0.582614,0.0021196,471.788
0.584785,0.00217045,460.735
0.586864,0.00207898,481.006
0.588921,0.00205764,485.993
0.591081,0.00215963,463.042
0.593162,0.00208073,480.601
0.595221,0.0020591,485.648
0.59784,0.00261932,381.778
0.599951,0.00211112,473.682
0.602034,0.00208248,480.196
0.604206,0.00217191,460.425
0.606327,0.00212164,471.333
0.608419,0.00209154,478.116
0.610708,0.0022888,436.91
0.612893,0.00218506,457.654
0.614975,0.0020819,480.331
0.617036,0.00206115,485.166
0.619209,0.00217278,460.239
0.621286,0.00207781,481.277
0.623342,0.0020553,486.546
0.62552,0.00217834,459.066
0.627727,0.00220668,453.169
0.629869,0.00214268,466.705
0.632319,0.00245012,408.144
0.634511,0.00219178,456.25
0.636638,0.00212661,470.232
0.638868,0.00223065,448.301
0.64101,0.00214181,466.896
0.643092,0.00208161,480.398
0.645217,0.00212544,470.491
0.647366,0.00214824,465.498
0.64944,0.0020743,482.09
0.651513,0.00207284,482.43
0.653693,0.00218038,458.635
0.655919,0.00222568,449.301
0.658153,0.00223415,447.597
0.660568,0.00241534,414.02
0.662676,0.00210791,474.404
0.664745,0.00206845,483.453
0.667246,0.00250155,399.752
0.669383,0.00213684,467.981
0.671596,0.00221253,451.972
0.674242,0.00264621,377.899
0.676448,0.00220581,453.349
0.678578,0.00213012,469.458
0.680756,0.00217834,459.066
0.682887,0.00213099,469.265
0.684973,0.00208599,479.389
0.687125,0.00215203,464.677
0.689319,0.00219382,455.825
0.69144,0.00212077,471.528
0.693527,0.00208774,478.986
0.695701,0.00217337,460.115
0.697779,0.00207868,481.074
0.699842,0.00206232,484.891
0.70202,0.00217804,459.128
0.704164,0.00214385,466.45
0.706318,0.00215466,464.109
0.708606,0.00228763,437.133
0.710752,0.00214619,465.942
0.712852,0.00210031,476.12
0.715102,0.00224993,444.457
0.717229,0.0021269,470.167
0.719319,0.00209008,478.451
0.721578,0.00225899,442.675
0.723785,0.00220698,453.109
0.725918,0.00213245,468.943
0.728026,0.0021082,474.339
0.730275,0.00224906,444.631
0.7324,0.00212456,470.685
0.734491,0.00209154,478.116
0.736735,0.0022435,445.731
0.738888,0.0021535,464.361
0.741026,0.00213772,467.789
0.743525,0.00249921,400.126
0.74566,0.00213508,468.365
0.747781,0.00212047,471.593
0.7505,0.00271927,367.746
0.752629,0.00212953,469.587
0.754716,0.00208628,479.322
0.756878,0.00216197,462.541
0.759038,0.00216051,462.854
0.761146,0.00210761,474.47
0.763279,0.00213304,468.815
0.765497,0.00221837,450.781
0.767624,0.0021269,470.167
0.769732,0.00210761,474.47
0.771919,0.00218681,457.287
0.774106,0.00218769,457.104
0.776218,0.00211141,473.616
0.778429,0.00221165,452.151
0.780656,0.00222656,449.124
0.782863,0.00220668,453.169
0.785174,0.0023113,432.656
0.787297,0.0021234,470.944
0.789383,0.0020854,479.523
0.791658,0.00227565,439.435
0.793865,0.00220698,453.109
0.796039,0.00217395,459.992
0.79823,0.00219032,456.555
0.800439,0.00220931,452.629
0.802542,0.00210323,475.459
0.804608,0.00206553,484.137
0.806773,0.00216577,461.73
0.808963,0.00218915,456.799
0.811117,0.00215466,464.109
0.813433,0.00231569,431.837
0.815635,0.00220201,454.131
0.817767,0.00213245,468.943
0.82001,0.00224234,445.964
0.822149,0.00213976,467.342
0.824261,0.00211171,473.551
0.826868,0.00260734,383.533
0.829028,0.00215963,463.042
0.831117,0.00208891,478.718
0.833242,0.00212544,470.491
0.83537,0.00212749,470.038
0.837439,0.00206904,483.316
0.839522,0.00208277,480.129
0.841659,0.00213772,467.789
0.84373,0.00207079,482.907
0.845785,0.00205501,486.615
0.848138,0.0023528,425.025
0.850271,0.00213304,468.815
0.852374,0.00210323,475.459
0.854659,0.002285,437.636
0.85681,0.00215057,464.992
0.858977,0.00216752,461.356
0.861167,0.00218973,456.677
0.86342,0.00225286,443.881
0.865501,0.00208102,480.533
0.867612,0.00211141,473.616
0.869978,0.00236537,422.767
0.872151,0.00217308,460.177
0.874589,0.00243843,410.1
0.876935,0.00234579,426.296
0.879051,0.0021155,472.7
0.881122,0.00207167,482.702
0.883285,0.00216285,462.353
0.885377,0.00209183,478.049
0.887457,0.00208044,480.668
0.889611,0.00215408,464.235
0.891689,0.00207781,481.277
0.893747,0.00205735,486.062
0.896645,0.00289841,345.017
0.898907,0.00226221,442.046
0.901011,0.00210352,475.393
0.903183,0.0021722,460.363
0.905341,0.00215817,463.355
0.907448,0.00210732,474.536
0.909634,0.00218506,457.654
0.911821,0.0021874,457.165
0.913904,0.00208336,479.994
0.915993,0.00208891,478.718
0.91818,0.00218681,457.287
0.920321,0.00214122,467.023
0.922438,0.00211638,472.505
0.924614,0.002176,459.559
0.926781,0.00216723,461.418
0.928934,0.0021532,464.424
0.931199,0.00226542,441.419
0.9333,0.0021006,476.054
0.935358,0.00205823,485.855
0.937513,0.00215466,464.109
0.93964,0.00212719,470.103
0.941707,0.00206729,483.726
0.943869,0.00216197,462.541
0.946157,0.00228734,437.189
0.948302,0.00214561,466.069
0.950401,0.00209856,476.518
0.952704,0.00230312,434.193
0.954821,0.00211667,472.439
0.95691,0.0020895,478.584
0.959099,0.00218856,456.921
0.961194,0.00209534,477.249
0.963245,0.00205121,487.516
0.965376,0.00213099,469.265
0.96749,0.00211375,473.092
0.969605,0.00211463,472.896
0.972202,0.0025977,384.956
0.974347,0.00214473,466.259
0.976468,0.00212135,471.398
0.978661,0.00219207,456.19
0.981079,0.00241885,413.42
0.983226,0.00214648,465.879
0.985555,0.00232884,429.399
0.987768,0.0022137,451.733
0.989862,0.00209388,477.582
0.991961,0.00209885,476.452
0.994148,0.0021871,457.226
0.996307,0.00215846,463.292
0.998433,0.00212603,470.361
1.00075,0.0023151,431.946
1.00288,0.00213304,468.815
1.00495,0.00206992,483.111
1.00717,0.00222042,450.366
1.00938,0.0022134,451.793
1.01155,0.00216109,462.729
1.01368,0.00213596,468.173
1.01591,0.00223035,448.359
1.01809,0.00217308,460.177
1.02019,0.0021006,476.054
1.0224,0.00221077,452.33
1.02449,0.00209066,478.317
1.02657,0.00208336,479.994
1.0288,0.00222714,449.006
1.03093,0.00212895,469.716
1.033,0.00207225,482.566
1.03513,0.00213012,469.458
1.03724,0.00210615,474.799
1.03942,0.00218389,457.899
1.04177,0.00235251,425.078
1.04388,0.00210995,473.944
1.04637,0.00248811,401.912
1.04859,0.00221603,451.256
1.05087,0.00228822,437.021
1.05298,0.00210908,474.141
1.05511,0.00212778,469.974
1.05727,0.0021608,462.791
1.05949,0.00221399,451.673
1.06184,0.00235514,424.603
1.06417,0.00233293,428.646
1.06637,0.00220055,454.433
1.06856,0.0021836,457.96
1.07083,0.0022739,439.774
1.07299,0.00215554,463.921
1.07512,0.00213158,469.136
1.07749,0.00236887,422.141
1.07962,0.00213216,469.007
1.08171,0.00209008,478.451
1.08387,0.00216168,462.603
1.08597,0.00209622,477.05
1.08803,0.00206641,483.931
1.09017,0.00213421,468.558
1.09232,0.00215408,464.235
1.09446,0.00214093,467.087
1.09709,0.00262487,380.971
1.09928,0.00218944,456.738
1.10138,0.00209856,476.518
1.10347,0.00209446,477.449
1.10574,0.00226718,441.077
1.10787,0.00213713,467.917
1.11003,0.00215876,463.23
1.11225,0.00222013,450.425
1.11435,0.00209739,476.784
1.11652,0.00216606,461.667
1.11873,0.00221633,451.197
1.12085,0.00211755,472.244
1.12294,0.0020857,479.456
1.12512,0.00218301,458.083
1.12729,0.00216577,461.73
1.12936,0.00207488,481.955
1.13147,0.00210674,474.667
1.13361,0.00214561,466.069
1.13575,0.00213625,468.109
1.13793,0.00218214,458.267
1.14052,0.00258805,386.391
1.14271,0.00219529,455.522
1.1448,0.00208073,480.601
1.14749,0.00269881,370.534
1.14967,0.00217395,459.992
1.15181,0.00213947,467.406
1.15399,0.00218681,457.287
1.15611,0.00211638,472.505
1.15819,0.00207898,481.006
1.16039,0.00219996,454.553
1.16252,0.00213216,469.007
1.16461,0.0020857,479.456
1.16676,0.00215291,464.487
1.16906,0.00229991,434.8
1.17145,0.00238495,419.296
1.17392,0.0024735,404.286
1.17607,0.00215437,464.172
1.17821,0.00213392,468.622
1.18083,0.00261874,381.863
1.18314,0.00231861,431.293
1.18525,0.00210382,475.327
1.18736,0.00211638,472.505
1.18953,0.00216197,462.541
1.19161,0.00208336,479.994
1.19373,0.00212193,471.268
1.19606,0.0023303,429.129
1.19825,0.00218798,457.043
1.20038,0.00212544,470.491
1.20261,0.00223795,446.837
1.2047,0.00209066,478.317
1.20678,0.00207284,482.43
1.20894,0.00216635,461.605
1.21106,0.00212047,471.593
1.21321,0.00214122,467.023
1.21566,0.00245713,406.979
1.2178,0.00213304,468.815
1.21991,0.00211463,472.896
1.2225,0.00259068,385.999
1.22468,0.0021833,458.021
1.22684,0.00215671,463.669
1.22899,0.0021535,464.361
1.23113,0.00213362,468.686
1.2332,0.00207459,482.023
1.23526,0.00205355,486.961
1.23742,0.00215963,463.042
1.2395,0.00208628,479.322
1.24156,0.00205706,486.131
1.24372,0.00216548,461.792
1.24581,0.00208716,479.12
1.24793,0.00211667,472.439
1.25047,0.002541,393.545
1.25261,0.00213888,467.534
1.25471,0.00210557,474.931
1.25703,0.00231306,432.328
1.2592,0.00217717,459.312
1.26128,0.00207576,481.751
1.26337,0.00209242,477.916
1.26552,0.0021494,465.245
1.26761,0.00208394,479.859
1.26967,0.00206787,483.589
1.27187,0.00220025,454.493
1.27397,0.00209388,477.582
1.27603,0.00206086,485.235
1.27838,0.00235602,424.445
1.28054,0.00215788,463.418
1.28279,0.0022438,445.673
1.28493,0.00214414,466.387
1.28706,0.00213158,469.136
1.28913,0.00206524,484.205
1.29121,0.00208657,479.255
1.29338,0.00217015,460.797
1.29548,0.002093,477.782
1.2977,0.00221925,450.603
1.30001,0.00231803,431.402
1.3022,0.00218301,458.083
1.30435,0.00215437,464.172
1.30665,0.00230341,434.138
1.30882,0.00216168,462.603
1.31092,0.00209914,476.386
1.31312,0.00220259,454.011
1.31524,0.0021234,470.944
1.31733,0.00208628,479.322
1.31943,0.00210674,474.667
1.32161,0.00217278,460.239
1.32371,0.00210382,475.327
1.32579,0.00208248,480.196
1.32804,0.0022438,445.673
1.33014,0.00209856,476.518
1.3322,0.00206203,484.96
1.33437,0.00216869,461.107
1.33646,0.0020892,478.651
1.33862,0.00216519,461.854
1.34097,0.00234725,426.031
1.34307,0.0021044,475.195
1.34515,0.00207401,482.158
1.34775,0.0026015,384.394
1.34988,0.00213392,468.622
1.35198,0.00209622,477.05
1.35411,0.00213655,468.045
1.35627,0.00215817,463.355
1.35836,0.00209096,478.25
1.36064,0.00227127,440.283
1.36281,0.00217308,460.177
1.36489,0.00208277,480.129
1.36695,0.00206232,484.891
1.36917,0.0022137,451.733
1.37127,0.00210177,475.789
1.37342,0.00214707,465.752
1.37561,0.00218944,456.738
1.37776,0.00215671,463.669
1.37984,0.00207576,481.751
1.38209,0.00225636,443.191
1.38426,0.00216343,462.229
1.38643,0.00216782,461.294
1.3887,0.00227156,440.226
1.39089,0.00219061,456.494
1.39301,0.00211872,471.983
1.39509,0.00207898,481.006
1.39736,0.00227448,439.661
1.39959,0.00223182,448.066
1.4018,0.00220668,453.169
1.40407,0.00227214,440.113
1.40624,0.00217103,460.611
1.40842,0.00217483,459.806
1.41071,0.00229202,436.297
1.41285,0.00213859,467.597
1.41491,0.00206787,483.589
1.41706,0.00214356,466.514
1.41919,0.00213129,469.2
1.42137,0.0021798,458.758
1.42353,0.00215729,463.543
1.4257,0.00217249,460.301
1.42781,0.00211317,473.223
1.42995,0.00214181,466.896
1.43212,0.00216606,461.667
1.43422,0.00209914,476.386
1.43635,0.00212807,469.909
1.43857,0.00222042,450.366
1.44071,0.00213772,467.789
1.44283,0.00212807,469.909
1.44545,0.00261318,382.675
1.4476,0.00215729,463.543
1.4497,0.00209797,476.651
1.45185,0.00214677,465.815
1.45407,0.00222363,449.715
1.45617,0.00209417,477.516
1.45832,0.00215466,464.109
1.4605,0.00217454,459.868
1.46258,0.00208161,480.398
1.46463,0.00205414,486.823
1.4668,0.00216372,462.166
1.4689,0.00210352,475.393
1.47098,0.00207635,481.615
1.47319,0.00221603,451.256
1.47531,0.00212106,471.463
1.47747,0.00216168,462.603
1.47978,0.00230341,434.138
1.48192,0.0021421,466.832
1.48435,0.00243375,410.888
1.48696,0.00260559,383.791
1.48919,0.00223035,448.359
1.49131,0.00212106,471.463
1.49349,0.00217483,459.806
1.49563,0.00214444,466.323
1.49771,0.0020854,479.523
1.4999,0.00218418,457.838
1.50212,0.00221866,450.722
1.50426,0.00213772,467.789
1.50642,0.00216402,462.104
1.50879,0.00237238,421.517
1.51102,0.00223094,448.242
1.51326,0.00223211,448.007
1.5156,0.00234433,426.562
1.51771,0.00210732,474.536
1.52017,0.00246794,405.196
1.52239,0.00221399,451.673
1.52449,0.00210119,475.922
1.52657,0.00208131,480.466
1.52874,0.00216957,460.921
1.53087,0.00213158,469.136
1.53295,0.00208219,480.264
1.53508,0.00212661,470.232
1.53725,0.00216431,462.041
1.53933,0.00208219,480.264
1.54148,0.00215203,464.677
1.5438,0.00232329,430.425
1.54591,0.00210352,475.393
1.54818,0.00227068,440.396
1.55035,0.00216898,461.045
1.55243,0.00208394,479.859
1.5545,0.00206962,483.18
1.55665,0.00215291,464.487
1.55874,0.00209125,478.183
1.5608,0.00205618,486.339
1.56293,0.00213333,468.75
1.56519,0.00225782,442.904
1.56733,0.00213859,467.597
1.56952,0.0021909,456.433
1.57172,0.00219441,455.704
1.57384,0.00212924,469.651
1.57608,0.00223912,446.604
1.57852,0.00243404,410.839
1.58062,0.00209885,476.452
1.58269,0.00207372,482.226
1.58501,0.00231861,431.293
1.58716,0.00215262,464.55
1.58929,0.00212866,469.78
1.59145,0.00215759,463.481
1.59353,0.00208394,479.859
1.59559,0.00205589,486.408
1.59774,0.00215671,463.669
1.59987,0.00212369,470.879
1.60194,0.0020705,482.975
1.60403,0.00208745,479.053
1.60624,0.00221282,451.912
1.60836,0.00212427,470.749
1.61046,0.00209856,476.518
1.61268,0.00221896,450.662
1.61478,0.00210031,476.12
1.61686,0.00207459,482.023
1.61903,0.00217775,459.189
1.6212,0.00216665,461.543
1.62333,0.0021345,468.494
1.62549,0.00215876,463.23
1.62762,0.00212866,469.78
1.62971,0.00208979,478.517
1.63181,0.00209972,476.253
1.63394,0.00212895,469.716
1.63601,0.00207342,482.294
1.63825,0.00223941,446.545
1.64056,0.0023078,433.314
1.6428,0.00223532,447.363
1.64493,0.00213713,467.917
1.64725,0.00232095,430.858
1.64943,0.00218038,458.635
1.65162,0.00218126,458.451
1.65386,0.00224818,444.804
1.65606,0.00219558,455.461
1.65815,0.00209183,478.049
1.66031,0.00215993,462.979
1.66244,0.00213304,468.815
1.66456,0.00211492,472.831
1.66677,0.00220639,453.229
1.6693,0.00253077,395.136
1.67175,0.00245567,407.221
1.67405,0.00230049,434.69
1.67628,0.00222743,448.948
1.67845,0.00217045,460.735
1.68076,0.00231393,432.164
1.68307,0.00230634,433.588
1.68531,0.00224263,445.905
1.68762,0.00230838,433.204
1.68985,0.00222451,449.537
1.69198,0.0021383,467.661
1.69414,0.00215613,463.795
1.69634,0.00219616,455.34
1.69856,0.00222188,450.069
1.70101,0.00245625,407.124
1.70352,0.00250067,399.892
1.70587,0.00235192,425.184
1.70857,0.00269969,370.413
1.71083,0.0022587,442.732
1.71301,0.0021795,458.82
1.7152,0.00219119,456.372
1.71748,0.00228354,437.916
1.7196,0.00212369,470.879
1.72173,0.00212515,470.555
1.72391,0.00218009,458.697
1.72602,0.00211492,472.831
1.72813,0.00210206,475.723
1.7304,0.00227419,439.717
1.73266,0.00226133,442.217
1.73482,0.00215729,463.543
1.73699,0.00216957,460.921
1.7391,0.00210732,474.536
1.74116,0.00206729,483.726
1.74326,0.00210177,475.789
1.74554,0.00227624,439.322
1.74769,0.00214677,465.815
1.74987,0.00217863,459.004
1.75206,0.0021947,455.643
1.75415,0.00209096,478.25
1.75626,0.00210908,474.141
1.75841,0.0021497,465.182
1.76053,0.00211521,472.766
1.76264,0.00211434,472.962
1.76513,0.0024922,401.252
1.76727,0.00214239,466.768
1.7694,0.00213012,469.458
1.77155,0.00214298,466.641
1.77369,0.00213859,467.597
1.77576,0.00207664,481.548
1.77791,0.00214327,466.577
1.78006,0.00215525,463.983
1.78216,0.00209914,476.386
1.78424,0.00208219,480.264
1.78642,0.00217629,459.498
1.7885,0.00208453,479.725
1.79057,0.00207108,482.839
1.79299,0.00241622,413.87
1.79511,0.00211755,472.244
1.79731,0.00219792,454.976
1.79948,0.00217074,460.673
1.8016,0.00212573,470.426
1.80368,0.00207518,481.887
1.8058,0.00212018,471.658
1.808,0.00219733,455.097
1.8101,0.00210352,475.393
1.81229,0.00219324,455.946
1.81449,0.00219704,455.158
1.8166,0.00211112,473.682
1.81876,0.00215759,463.481
1.82096,0.00220201,454.131
1.82308,0.00211814,472.113
1.82525,0.00216869,461.107
1.82745,0.00220142,454.252
1.82959,0.00213742,467.853
1.83168,0.00209008,478.451
1.83382,0.00214268,466.705
1.83597,0.0021497,465.182
1.83807,0.00210294,475.525
1.84022,0.00214648,465.879
1.84245,0.00223386,447.655
1.84464,0.00219324,455.946
1.84684,0.00219733,455.097
1.84904,0.00219295,456.007
1.85115,0.00211024,473.879
1.85328,0.0021307,469.329
1.85547,0.00219032,456.555
1.85802,0.00255298,391.698
1.86062,0.00260413,384.006
1.86293,0.00230955,432.985
1.86511,0.00217512,459.744
1.86725,0.00214298,466.641
1.86947,0.00222276,449.892
1.87163,0.00215233,464.613
1.87378,0.00215729,463.543
1.87598,0.00219558,455.461
1.87814,0.00216548,461.792
1.88027,0.00212164,471.333
1.88243,0.00216782,461.294
1.88458,0.00214298,466.641
1.88665,0.00207722,481.412
1.8888,0.00214502,466.196
1.89246,0.00366495,272.855
1.89515,0.00269034,371.701
1.89783,0.00267923,373.241
1.90027,0.00243346,410.938
1.90277,0.00249921,400.126
1.9053,0.00253253,394.862
1.90742,0.00211901,471.918
1.90953,0.00211258,473.354
1.91173,0.00220347,453.83
1.91387,0.00213333,468.75
1.91595,0.00207985,480.803
1.91815,0.00220698,453.109
1.92038,0.00222159,450.129
1.92255,0.00217834,459.066
1.92483,0.00227302,439.943
1.92715,0.00231861,431.293
1.92937,0.00222685,449.065
1.9316,0.00222451,449.537
1.93384,0.00224146,446.138
1.93602,0.00217746,459.251
1.93822,0.00220113,454.312
1.94039,0.00217512,459.744
1.94251,0.00211434,472.962
1.94602,0.00351123,284.8
1.94816,0.00214239,466.768
1.95026,0.00209739,476.784
1.95245,0.00218856,456.921
1.95458,0.00213655,468.045
1.9567,0.00211317,473.223
1.95891,0.00221633,451.197
1.96109,0.00217775,459.189
1.9632,0.00210966,474.01
1.96532,0.00211872,471.983
1.96745,0.00213421,468.558
1.96953,0.00208014,480.736
1.97167,0.00213538,468.301
1.97384,0.00216898,461.045
1.97595,0.00211112,473.682
1.97831,0.00236245,423.29
1.98058,0.00226835,440.85
1.98267,0.00209388,477.582
1.98485,0.00217308,460.177
1.98697,0.00212486,470.62
1.9891,0.00212719,470.103
1.99115,0.00205384,486.892
1.99327,0.00212135,471.398
1.99542,0.00214444,466.323
1.9975,0.00208014,480.736
1.99957,0.00206787,483.589
2.00172,0.00215642,463.732
2.0038,0.00208161,480.398
2.00591,0.00210382,475.327
2.00807,0.00216022,462.916
2.01025,0.00218623,457.409
2.0124,0.00214444,466.323
2.01467,0.00226981,440.566
2.01684,0.00216811,461.232
2.01897,0.00213567,468.237
2.0211,0.00212866,469.78
2.02325,0.0021497,465.182
2.02533,0.0020819,480.331
2.0275,0.00216811,461.232
2.02994,0.00244252,409.413
2.03214,0.00219616,455.34
2.0343,0.00215642,463.732
2.03647,0.00217278,460.239
2.03863,0.00216139,462.666
2.04074,0.00211463,472.896
2.04293,0.0021833,458.021
2.04508,0.002157,463.606
2.04739,0.00230108,434.579
2.04958,0.00219587,455.4
2.05172,0.00213567,468.237
2.0538,0.00207956,480.871
2.05591,0.00211229,473.42
2.05806,0.00214648,465.879
2.06019,0.00213362,468.686
2.06267,0.00247934,403.333
2.06488,0.00221603,451.256
2.06702,0.00213216,469.007
2.06925,0.00223123,448.183
2.07145,0.00220522,453.469
2.07364,0.00218214,458.267
2.07581,0.00217483,459.806
2.07811,0.00229874,435.021
2.08022,0.00210732,474.536
2.0823,0.00208716,479.12
2.08445,0.00215087,464.929
2.08663,0.00217132,460.549
2.08874,0.00211083,473.747
2.09088,0.00214268,466.705
2.09303,0.00214707,465.752
2.09511,0.00208307,480.061
2.0976,0.00249424,400.923
2.09988,0.00227594,439.378
2.10202,0.00213772,467.789
2.10417,0.0021535,464.361
